Harga,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik,Jumlah Lantai,Kondisi Properti,Carport,Kamar Tidur Pembantu,Kamar Mandi Pembantu,kec_Balaraja,kec_Cikupa,kec_Cisauk,kec_Curug,kec_Jatiuwung,kec_Jayanti,kec_Kadu,kec_Kelapa Dua,kec_Kosambi,kec_Kresek,kec_Legok,kec_Mauk,kec_Pagedangan,kec_Panongan,kec_Pasar Kemis,kec_Rajeg,kec_Sepatan,kec_Sindang Jaya,kec_Solear,kec_Teluk Naga,kec_Tigaraksa
21.365119723645122,3,2,4.290459441148391,4.948759890378168,2.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.365119723645122,4,4,4.442651256490317,4.663439094112067,0.0,3.0,1,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.365119723645122,2,2,4.356708826689592,4.30406509320417,2.0,3.0,2,2.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.365119723645122,3,2,4.51085950651685,4.795790545596741,3.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.365119723645122,3,2,5.303304908059076,4.499809670330265,3.0,3.0,1,0.0,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.365119723645122,4,3,4.343805421853684,4.624972813284271,2.0,3.0,2,2.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.365119723645122,3,2,4.356708826689592,4.564348191467836,3.0,3.0,1,2.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.365119723645122,2,3,4.663439094112067,4.3694478524670215,0.0,3.0,2,1.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.365119723645122,3,3,4.394449154672439,4.418840607796598,3.0,3.0,2,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.375591023506935,3,2,4.1588830833596715,4.382026634673881,2.0,3.0,2,1.0,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.375591023506935,3,2,4.1588830833596715,4.382026634673881,2.0,3.0,2,1.0,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,3,2,4.356708826689592,4.3694478524670215,3.0,6.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,4,2,5.093750200806762,4.948759890378168,3.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,5,2,4.77912349311153,4.356708826689592,2.0,7.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,3,2,4.454347296253507,4.394449154672439,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,3,3,4.1588830833596715,4.663439094112067,2.0,5.0,3,1.0,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,3,2,4.727387818712341,4.394449154672439,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.391095210034887,3,3,5.303304908059076,5.14166355650266,3.0,3.0,2,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,3,3,5.081404364984463,5.081404364984463,3.0,6.0,2,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,3,3,4.1588830833596715,4.6913478822291435,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,3,2,4.1588830833596715,4.6913478822291435,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.391095210034887,3,3,4.394449154672439,4.875197323201151,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.401299380203923,4,3,4.912654885736052,5.062595033026967,3.0,3.0,2,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.401299380203923,4,3,4.912654885736052,5.062595033026967,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.411400476185324,2,2,5.176149732573829,4.709530201312334,3.0,2.0,1,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.411400476185324,2,2,4.356708826689592,4.30406509320417,2.0,7.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.411400476185324,3,3,4.442651256490317,4.663439094112067,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.025850930040455,4,5,5.707110264748875,5.796057750765372,2.0,7.0,2,2.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.074641094205127,4,5,5.746203190540153,5.75890177387728,3.0,14.0,2,2.0,2,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.084119838158774,4,5,5.484796933490655,5.8377304471659395,2.0,13.0,2,2.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.102811971169178,5,4,5.5254529391317835,6.311734809152915,2.0,7.0,2,1.0,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.102811971169178,5,4,5.5254529391317835,6.311734809152915,2.0,7.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.12116110983569,4,3,5.831882477283517,6.111467339502679,3.0,7.0,2,2.0,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23.148068562753203,5,3,5.993961427306569,6.26530121273771,3.0,10.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.148068562753203,5,4,5.978885764901122,6.26530121273771,3.0,10.0,2,1.0,2,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.148068562753203,5,4,5.978885764901122,6.26530121273771,3.0,10.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.165612872402573,4,4,5.5254529391317835,5.652489180268651,2.0,7.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.165612872402573,4,4,5.5254529391317835,5.652489180268651,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.165612872402573,5,4,5.5254529391317835,6.311734809152915,2.0,3.0,2,2.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.208172486817745,3,3,6.030685260261263,5.993961427306569,3.0,7.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.248994481334666,4,4,5.5254529391317835,6.2166061010848646,2.0,7.0,3,1.0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.28821519448487,4,5,5.560681631015528,5.442417710521793,2.0,8.0,2,2.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.28821519448487,4,4,5.707110264748875,6.0473721790462776,2.0,5.0,2,2.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.318520543977904,4,5,5.700443573390687,5.840641657373398,2.0,13.0,2,1.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.32595552246487,8,6,6.111467339502679,6.68586094706836,3.0,12.0,3,0.0,4,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.32595552246487,4,5,6.0063531596017325,5.8888779583328805,3.0,9.0,2,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.32595552246487,4,4,5.683579767338681,5.707110264748875,2.0,7.0,3,1.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.32595552246487,5,5,6.0063531596017325,5.8888779583328805,2.0,7.0,3,1.0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.32595552246487,4,4,6.0063531596017325,5.886104031450156,2.0,3.0,2,1.0,1,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.362323166633097,5,5,6.373319789577012,6.054439346269371,3.0,10.0,3,1.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.362323166633097,4,4,6.111467339502679,6.111467339502679,3.0,18.0,2,1.0,4,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.362323166633097,5,3,6.042632833682381,6.398594934535208,2.0,7.0,2,1.0,1,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18.812722838485147,2,1,4.110873864173311,3.828641396489095,3.0,2.0,1,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.431316038115288,5,5,5.823045895483019,6.68586094706836,2.0,16.0,2,1.0,2,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.431316038115288,4,5,5.82600010738045,6.68586094706836,3.0,14.0,2,1.0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.431316038115288,3,3,5.303304908059076,6.329720905522696,2.0,15.0,1,1.0,1,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.431316038115288,5,6,6.023447592961033,6.90875477931522,0.0,14.0,2,1.0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.431316038115288,4,2,6.0063531596017325,6.274762021241939,3.0,14.0,2,1.0,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.431316038115288,4,4,6.320768294250582,6.0063531596017325,3.0,10.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.431316038115288,5,5,5.823045895483019,6.68586094706836,2.0,16.0,3,1.0,4,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.431316038115288,5,5,5.823045895483019,6.68586094706836,2.0,13.0,2,1.0,2,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.49585455924869,4,4,6.028278520230698,6.398594934535208,2.0,6.0,2,2.0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.49585455924869,4,4,6.028278520230698,6.398594934535208,0.0,6.0,2,1.0,4,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.49585455924869,4,4,6.028278520230698,6.398594934535208,3.0,7.0,2,1.0,3,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.49585455924869,6,5,6.22455842927536,6.156978985585555,3.0,15.0,1,2.0,1,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.49585455924869,4,4,6.028278520230698,6.398594934535208,3.0,6.0,2,1.0,2,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.49585455924869,4,4,6.028278520230698,6.398594934535208,1.0,6.0,2,1.0,1,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.49585455924869,4,4,6.028278520230698,6.398594934535208,2.0,6.0,2,1.0,4,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.526626217913552,4,4,6.028278520230698,6.398594934535208,2.0,6.0,2,1.0,4,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.585466717933024,6,4,6.22455842927536,6.154858094016418,3.0,10.0,3,1.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23.641036569084743,4,4,6.523562306149512,6.311734809152915,3.0,5.0,2,1.0,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
23.641036569084743,6,5,6.335054251498059,6.61338421837956,3.0,13.0,2,1.0,1,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.01400759475496,2,1,4.110873864173311,3.4339872044851463,1.0,2.0,1,2.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.67817611603223,4,3,6.212606095751519,6.12029741895095,2.0,4.0,2,2.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,2,4.634728988229636,4.330733340286331,3.0,4.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,3,4.394449154672439,4.795790545596741,3.0,3.0,3,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,3,4.330733340286331,4.983606621708336,2.0,6.0,1,2.0,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21.416413018006356,3,4,4.770684624465665,4.875197323201151,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,4,3,4.912654885736052,5.062595033026967,0.0,3.0,2,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,2,4.948759890378168,4.61512051684126,3.0,3.0,2,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,2,4.356708826689592,4.3694478524670215,2.0,6.0,1,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,2,5.303304908059076,5.860786223465865,3.0,3.0,1,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.416413018006356,2,2,4.919980925828125,4.454347296253507,3.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,2,4.290459441148391,4.31748811353631,3.0,6.0,1,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,4,4,4.2626798770413155,4.7535901911063645,3.0,3.0,3,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,3,4.110873864173311,4.795790545596741,2.0,3.0,3,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.416413018006356,3,2,4.394449154672439,4.553876891600541,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,1,5.303304908059076,4.394449154672439,3.0,3.0,1,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.416413018006356,3,3,4.394449154672439,4.727387818712341,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,2,4.51085950651685,4.290459441148391,3.0,3.0,2,2.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,2,4.919980925828125,4.454347296253507,3.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,1,4.290459441148391,4.31748811353631,3.0,3.0,2,1.0,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,3,4.356708826689592,4.48863636973214,2.0,7.0,2,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.416413018006356,3,2,4.442651256490317,4.48863636973214,2.0,3.0,2,1.0,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,4,3,4.795790545596741,4.6443908991413725,2.0,6.0,2,2.0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,2,4.290459441148391,4.31748811353631,3.0,6.0,1,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,3,4.110873864173311,4.795790545596741,3.0,7.0,3,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.416413018006356,3,2,4.442651256490317,4.48863636973214,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,3,3,4.394449154672439,4.553876891600541,2.0,3.0,2,2.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,2,4.634728988229636,4.330733340286331,2.0,4.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,2,2,4.867534450455582,4.31748811353631,3.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.416413018006356,4,4,4.1588830833596715,4.762173934797756,2.0,3.0,1,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.426363348854576,4,3,4.574710978503383,4.718498871295094,1.0,5.0,2,2.0,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.44110563009673,3,3,4.663439094112067,4.74493212836325,0.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.44110563009673,3,2,4.356708826689592,4.442651256490317,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.44110563009673,3,3,4.394449154672439,4.736198448394496,3.0,3.0,2,1.0,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.44110563009673,3,2,5.093750200806762,4.709530201312334,3.0,3.0,1,0.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.44110563009673,4,3,4.912654885736052,5.198497031265826,2.0,5.0,2,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,3,5.198497031265826,4.912654885736052,3.0,17.0,2,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,3,4.8283137373023015,4.74493212836325,3.0,6.0,2,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,4,5,4.727387818712341,4.836281906951478,3.0,5.0,2,2.0,2,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,3,5.0369526024136295,5.707110264748875,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,3,5.0369526024136295,5.707110264748875,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,5,3,4.795790545596741,5.198497031265826,3.0,6.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,3,4.6913478822291435,5.37989735354046,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,2,4.442651256490317,4.709530201312334,2.0,3.0,2,1.0,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.465203182151978,3,2,5.093750200806762,4.948759890378168,3.0,3.0,1,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,4,4,4.663439094112067,4.74493212836325,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,2,4.290459441148391,4.709530201312334,2.0,6.0,2,2.0,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,2,2,4.787491742782046,4.430816798843313,3.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,3,5.14166355650266,5.303304908059076,3.0,3.0,2,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,2,4.51085950651685,4.454347296253507,1.0,3.0,2,2.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,3,4.356708826689592,4.48863636973214,2.0,3.0,2,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.465203182151978,3,2,4.442651256490317,4.48863636973214,2.0,3.0,2,1.0,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,3,2,4.356708826689592,4.2626798770413155,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.465203182151978,3,2,4.51085950651685,4.605170185988092,2.0,7.0,2,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,2,2,4.663439094112067,4.2626798770413155,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,2,1,4.290459441148391,4.290459441148391,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,2,2,5.303304908059076,5.860786223465865,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.465203182151978,3,3,4.663439094112067,4.74493212836325,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.465203182151978,4,2,5.303304908059076,5.176149732573829,3.0,3.0,1,1.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.465203182151978,3,2,4.51085950651685,4.605170185988092,2.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.47938781713723,4,3,4.574710978503383,4.718498871295094,3.0,5.0,2,2.0,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.47938781713723,3,3,5.198497031265826,4.912654885736052,3.0,3.0,2,1.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,3,4.330733340286331,4.59511985013459,2.0,6.0,2,1.0,2,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21.4887336795511,3,2,4.290459441148391,4.51085950651685,2.0,7.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,3,4.51085950651685,4.795790545596741,3.0,5.0,2,1.0,2,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,3,4.394449154672439,4.875197323201151,2.0,3.0,3,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,2,4.51085950651685,4.454347296253507,2.0,3.0,2,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,3,4.6913478822291435,5.017279836814924,3.0,3.0,2,1.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,2,4.770684624465665,4.890349128221754,3.0,3.0,2,2.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,3,4.1588830833596715,4.663439094112067,2.0,5.0,3,1.0,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,2,4.6913478822291435,5.017279836814924,3.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,3,4.770684624465665,4.890349128221754,3.0,3.0,2,2.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,2,4.6913478822291435,5.017279836814924,3.0,3.0,2,1.0,1,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4887336795511,3,2,4.770684624465665,4.890349128221754,3.0,3.0,2,2.0,2,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.50716738123144,4,3,5.37989735354046,4.948759890378168,3.0,6.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.50716738123144,4,3,5.37989735354046,4.948759890378168,3.0,6.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.511723197765228,3,2,4.290459441148391,4.356708826689592,3.0,3.0,2,1.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.511723197765228,3,2,4.290459441148391,4.356708826689592,3.0,3.0,2,2.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
21.511723197765228,3,2,4.290459441148391,4.219507705176107,2.0,3.0,2,2.0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
